address,area,birthday,constellation,ename,height,language,name,people_id,sex,weight
-,中国,-,-,-,-,-,Sand,2996,男,-
-,德国,-,-,-,-,-,Santiano,2997,乐队,-
-,中国,-,-,-,-,-,梅尼耶,2998,男,-
-,-,-,-,-,-,-,社长,2999,男,-
-,未知,-,-,-,-,-,雪婷,3000,女,-
澳大利亚布里斯班,澳大利亚,-,-,野人花园,-,英语;,Savage Garden,3001,组合,-
-,未知,-,-,-,-,-,李思晗,3002,女,-
-,中国,-,-,-,-,-,音决,3003,男,-
广东湛江,中国,1976-03-23,牡羊座,-,172cm,-,撒贝宁,3004,男,-
-,挪威,-,-,-,-,-,Nightcore,3005,组合,-
广西贵港,中国,2001-04-30,金牛座,-,-,内地,润夏,3006,女,-
韩国,韩国,-,-,闪耀,-,韩语;,SHINee,3007,组合,-
-,中国,-,-,-,-,-,戴玉,3008,女,-
英国伦敦豪恩斯洛,英国,1981-03-26,牡羊座,杰肖恩,170cm,英语;,Jay Sean,3009,男,54kg
-,-,-,-,-,-,-,Otilia,3010,女,-
-,欧美,-,-,-,-,-,Grant Miller,3011,男,-
北京,中国,1997-08-03,狮子座,-,-,-,侯明昊,3012,男,-
-,加拿大,-,-,-,-,-,Valley,3013,组合,-
-,日本,-,-,-,-,日语,Otokaze,3014,男,-
-,中国,1945,-,-,-,纯音乐;,王昌元,3015,女,-
-,-,-,-,-,-,-,动感光波,3016,男,-
美国佐治亚州,美国,1958-10-17,天秤座,阿兰·杰克逊,-,英语;,Alan Jackson,3017,男,-
台湾台北,中国台湾,1979-12-26,魔羯座,-,177cm,国语;,霍建华,3018,男,64kg
香港,中国香港,1982-08-23,处女座,-,176cm,粤语;,陈逸璇,3019,女,0
-,-,-,-,-,-,-,Alexander Pierce,3020,男,-
-,-,-,-,-,-,-,蛋黄,3021,男,-
-,日本,-,-,-,-,-,折戸伸治,3022,男,-
-,-,-,-,-,-,-,温柔正,3023,男,-
英格兰萨里郡里普利,英国,1945-03-30,牡羊座,艾里克·克莱普顿,-,英语;,Eric Clapton,3024,男,-
-,-,-,-,-,-,-,妙蓮華,3025,女,-
山东滨州,中国,1974-03-07,双鱼座,-,-,-,李志强,3026,男,-
-,中国,-,-,-,-,-,小汉堡,3027,男,-
-,中国,-,-,-,-,-,DJ京仔,3028,男,-
中国台湾台北北投,中国台湾,1975-12-06,射手座,-,180cm,国语;,五月天 阿信,3029,男,74kg
台湾省台北市,中国台湾,1995-01-22,水瓶座,-,-,-,董又霖,3030,男,-
中国香港,中国香港,-,-,-,-,国语;粤语;,Mr.,3031,乐队,-
-,-,-,-,-,-,-,打伞的鱼,3032,女,-
-,-,-,-,-,-,-,南瓜饼,3033,女,-
-,-,-,-,-,-,-,Steam Phunk,3034,组合,-
-,中国,-,-,-,-,-,六月,3035,男,-
-,中国,-,-,-,-,-,郭斯,3036,男,-
-,中国,-,-,-,-,-,高士其,3037,男,-
-,美国,-,-,-,-,-,MARTY,3038,男,-
中国香港南丫岛,中国香港,1955-05-18,金牛座,-,183cm,粤语;,周润发,3039,男,-
-,荷兰,-,-,-,-,-,Itro,3040,男,-
山东青岛,中国,-,-,-,-,-,廖野天,3041,男,-
-,美国,-,-,-,-,-,White Cherry,3042,男,-
-,中国,-,-,-,-,-,洋乐多,3043,女,-
黑龙江省双城堡市,中国,1990-05-29,双子座,-,165cm,-,王弦,3044,女,48kg
-,-,-,-,-,-,-,DJ陌路,3045,男,-
山东省淄博市,中国,1940-03,-,-,-,国语;,吴雁泽,3046,男,-
韩国首尔,韩国,1982-08-14,狮子座,-,165cm,韩语;,淑熙,3047,女,44kg
-,-,-,-,-,-,-,沐白,3048,男,-
-,-,-,-,-,-,-,Besomorph,3049,男,-
德国Bremen,德国,1929-04-17,牡羊座,詹姆斯·拉斯特,0,英语;纯音乐;,James Last,3050,男,0
-,瑞士,1996-05-28,双子座,-,-,英语,Panda Eyes,3051,男,-
-,美国,-,-,-,-,-,Jawsh 685,3052,男,-
-,-,-,-,-,-,-,melo-D,3053,男,-
-,奥地利,-,-,-,-,-,HVOB,3054,组合,-
中国,中国,-,-,-,-,纯音乐;,伍国忠,3055,男,-
-,美国,-,-,-,-,-,Alexander 23,3056,男,-
-,中国,-,-,-,-,国语,可泽,3057,男,-
-,韩国,-,-,-,-,-,KISS OF LIFE,3058,组合,-
-,-,-,-,-,-,-,MAD,3059,女,-
美国纽约史泰登岛,美国,1980-12-18,射手座,克里斯蒂娜·阿奎莱拉,156cm,英语;,Christina Aguilera,3060,女,47.5kg
address,area,birthday,constellation,ename,height,language,name,people_id,sex,weight
-,中国,-,-,-,-,国语,王小小,3061,女,-
荷兰,荷兰,-,-,诱惑本质乐队,-,英语;,Within Temptation,3062,乐队,-
-,-,-,-,-,-,-,Yavomag,3063,男,-
-,中国,-,-,-,-,-,李宝儿,3064,女,-
-,-,-,-,-,-,-,Mages,3065,女,-
-,韩国,-,-,-,-,-,Matilda,3066,组合,-
-,-,-,-,-,-,-,HSHK,3067,男,-
亚特兰大,美国,1983-11-20,天蝎座,未来,-,英语;,Future,3068,男,-
湖南省娄底市,中国,1989-02-03,水瓶座,-,165cm,国语;韩语,孟佳,3069,女,45kg
-,-,-,-,-,-,-,G Sounds,3070,男,-
-,-,-,-,-,0,英语;,Eddy Wata,3071,男,0
河南,中国,1992-11-24,射手座,-,-,-,冰幽,3072,男,-
美国,美国,-,-,-,-,英语;,Echosmith,3073,组合,-
-,-,-,-,-,-,-,凯子王,3074,男,-
-,-,-,-,-,-,-,Josh Fudge,3075,男,-
-,中国,-,-,-,-,-,红玉,3076,女,-
-,美国,-,-,-,-,-,Poppy,3077,女,-
韩国,韩国,1974-03-26,牡羊座,郑淳元,181cm,韩语;,The One,3078,男,72kg
-,中国,-,-,-,-,-,笑匠,3079,男,-
韩国首尔,韩国,1981-03-18,双鱼座,-,163cm,国语;韩语;,张娜拉,3080,女,41kg
-,中国,-,-,-,-,-,丝语,3081,女,-
韩国,韩国,2010-07-09,巨蟹座,女孩日,-,韩语;,Girl's Day,3082,组合,-
中国,中国,-,-,-,-,国语;,夹子道,3083,组合,-
湖南&nbsp;岳阳,中国,1999-11-07,天蝎座,-,-,-,石凯,3084,男,-
-,中国,-,-,-,-,-,南夏啊,3085,男,-
-,加拿大,-,-,-,-,-,Hoang,3086,男,-
-,未知,-,-,棒棒糖,-,英语;,lollipop,3087,组合,-
-,中国,-,-,-,-,-,西木子,3088,女,-
-,-,-,-,-,-,-,OK姐,3089,女,-
中国台湾高雄,中国台湾,1970-02-06,水瓶座,-,158cm,闽南语;,林姗,3090,女,48kg
-,中国,-,-,-,-,-,白宇,3091,男,-
中国台湾,中国台湾,1966-08-31,处女座,-,155cm,国语;,张清芳,3092,女,45kg
-,中国,-,-,-,-,-,徐木子,3093,女,-
上海,中国,1988-07-12,巨蟹座,-,-,国语,俞天时KOZAY,3094,男,-
-,法国,-,-,-,-,-,Ofenbach,3095,组合,-
-,-,-,-,-,-,-,Htikkw,3096,男,-
法国圣克罗德,法国,1953-11-26,射手座,尼古拉·德·安捷罗斯,-,纯音乐;,Nicolas de Angelis,3097,男,-
日本北海道札幌市,日本,1969-12-31,魔羯座,-,161.5cm,日语;,大黒摩季,3098,女,-
瑞典伊利瓦勒,瑞典,1982-09-15,处女座,索非亚,-,英语;其他语种;,Sofia Jannok,3099,女,-
-,中国,-,-,-,-,-,唐俊迪,3100,男,-
-,中国,-,-,-,-,-,玉面小嫣然,3101,女,-
-,中国,-,-,-,-,-,Papillon,3102,男,-
泰国曼谷,泰国,1996-09-28,天平座,-,-,-,Sunnee杨芸晴,3103,女,-
山西省太原市,中国,1996-07-13,巨蟹座,-,-,-,王子异,3104,男,-
-,-,-,-,-,-,-,莫思念,3105,女,-
青海,中国,-,-,-,-,国语;,黛青塔娜,3106,女,-
美国洛杉矶,美国,1965-02-18,水瓶座,安德烈·罗梅勒·杨,-,英语;,Dr. Dre,3107,男,-
山东诸城,中国,1969-06-01,双子座,-,-,-,王太利,3108,男,-
-,-,-,-,-,-,-,Shake9,3109,男,-
-,中国,-,-,-,-,-,缩肥鸭,3110,女,-
上海,中国,1994-10-20,-,-,185cm,普通话;国语,许魏洲,3111,男,-
韩国,韩国,1992-06-12,双子座,-,-,韩语;,DIA,3112,女,-
-,中国,-,-,-,-,-,房田立,3113,男,-
-,英国,-,-,-,-,英语,Anne-Marie,3114,女,-
-,-,-,-,-,-,-,ZWE1HVNDXR,3115,男,-
中国台湾,中国台湾,-,-,-,-,国语;,纵贯线,3116,组合,-
-,-,-,-,Strong R.,-,-,Strong R.,3117,男,-
美国旧金山,美国,1987-06-04,双子座,-,-,英语;,Matt Cab,3118,男,-
-,-,-,-,-,-,-,王龙,3119,男,-
美国纽约布朗克斯,美国,1971-01-11,魔羯座,玛丽·布莱姬,167cm,英语;,Mary J. Blige,3120,女,-
-,-,-,-,-,-,-,TULE,3121,男,-
广东清远,未知,1997-03-17,双鱼座,-,177CM,-,小阿堂,3122,男,52Kg
-,中国,-,-,-,-,-,DJ UK,3123,男,-
-,中国,-,-,-,-,-,孟煦东,3124,男,-
中国,中国,-,-,-,-,国语;,许强,3125,男,-
-,-,-,-,-,-,-,CR3Times,3126,男,-
-,中国,-,-,-,-,-,张菲宝,3127,女,-
中国北京,中国,1974-03-12,双鱼座,-,172cm,国语;,叶蓓,3128,女,51kg
湖北省武汉市,美国,1987-8-25,处女座,-,170cm,国语;,刘亦菲,3129,女,48kg
-,中国,-,-,-,-,-,周冬雨,3130,女,-
-,日本,-,-,-,-,-,六三四,3131,组合,-
中国,中国,-,-,-,-,国语;纯音乐;,王崴,3132,男,-
-,-,-,-,-,-,-,喵喵糖,3133,女,-
-,中国,-,-,-,-,-,Cubi,3134,男,-
-,-,-,-,-,-,-,顾心羽,3135,女,-
-,未知,-,-,-,-,-,轻音复兴,3136,男,-
-,中国,-,-,-,-,-,欣燕姐妹,3137,组合,-
-,-,-,-,-,-,-,苏子琦,3138,男,-
四川省成都,中国,2001-02-14,水瓶座,-,-,-,顾子陌,3139,男,-
-,未知,-,-,-,-,-,陌生的河,3140,男,-
-,丹麦,-,-,-,-,-,Lukas Graham,3141,组合,-
-,中国,1992-12-12,射手座,-,-,-,齐羽,3142,男,-
-,意大利,-,-,-,-,-,Meduza,3143,男,-
内蒙古呼和浩特,中国,1998-10-20,天平座,-,-,-,潮音老李,3144,男,-
山东淄博,未知,10-23,天蝎座,-,180cm,国语;,耿为华,3145,男,75kg
-,韩国,-,-,-,-,-,ＴＲＡ＄Ｈ,3146,男,-
-,美国,-,-,-,-,-,Daya,3147,女,-
-,美国,-,-,-,-,-,Steve James,3148,男,-
-,-,-,-,-,-,-,Рахымжан Жақайым,3149,男,-
中国山东济南,中国,1987-05-06,金牛座,-,-,国语;,常思思,3150,女,-
-,-,-,-,-,-,-,耗子,3151,男,-
中国贵州三都水族自治县,中国,1987-01-12,魔羯座,-,167cm,国语;,韦琪,3152,男,-
-,美国,-,-,-,-,-,Network Music Ensemble,3153,组合,-
-,中国,-,-,-,-,-,清凌,3154,男,-
-,中国,-,-,-,-,-,曲尔登,3155,男,-
-,韩国,-,-,胜利者,-,韩语;,Winner,3156,组合,-
中国台湾,中国台湾,-,-,-,-,国语;,神木与瞳,3157,组合,-
英国,英国,-,-,警察乐队,-,英语;,The Police,3158,乐队,-
-,英国,-,-,-,-,-,Novo Amor,3159,男,-
-,-,-,-,-,-,-,Fairlane,3160,男,-
-,-,-,-,-,-,-,新时代轻音乐团,3161,男,-
韩国富川,韩国,1996-09-23,天秤座,-,-,韩语;,李夏怡,3162,女,-
-,中国,-,-,-,-,-,纯白木木,3163,女,-
-,韩国,2014-01-16,摩羯座,-,-,韩语,GOT7,3164,组合,-
香港,中国香港,1949-04-07,白羊座,-,175cm,国语;粤语;,彭健新,3165,男,63kg
-,中国,-,-,-,-,-,小忆,3166,男,-
-,-,-,-,-,-,-,DJ轩迪,3167,男,-
-,中国,-,-,-,183cm,国语;,刘强,3168,男,68kg
韩国庆尚北道龟尾市,韩国,1982-12-03,射手座,-,180cm,韩语,黄致列,3169,男,68kg
美国加州,美国,-,-,莱妮·露,-,英语;,Lainey Lou,3170,女,-
美国新墨西哥州罗斯维尔,美国,1943-12-31,魔羯座,约翰·丹佛,-,英语;,John Denver,3171,男,-
-,美国,-,-,-,-,-,Gryffin,3172,男,-
中国山东,中国,1993-07-19,巨蟹座,-,172cm,国语;,DJ Mr.An,3173,男,58kg
-,中国台湾,1990-11-13,天蝎座,-,-,国语,孙盛希,3174,女,-
-,美国,-,-,-,-,-,Disco Fries,3175,组合,-
-,-,-,-,-,-,-,周桃桃,3176,女,-
四川省成都市,中国,1988-07-28,狮子座,-,177cm,-,罗云熙,3177,男,57kg
-,中国,1985-09-23,天平座,-,-,国语;,杨杰,3178,男,-
-,-,-,-,-,-,-,别叫我小鹿,3179,男,-
-,中国,-,-,-,-,-,Yiu玥,3180,女,-
-,中国,-,-,-,-,-,莫叫弟弟,3181,男,-
-,美国,-,-,二十一名飞行员,-,英语,twenty one pilots,3182,乐队,-
-,中国,-,-,-,-,-,陈佩廷,3183,男,-
-,韩国,2015-01-16,摩羯座,女朋友,-,-,GFRIEND,3184,组合,-
-,中国,-,-,-,-,-,前男友,3185,男,-
-,-,-,-,-,-,-,汁赖,3186,男,-
-,-,-,-,-,-,-,染哥,3187,男,-
日本,未知,-,-,fripSide,-,日语;,FripSide,3188,组合,-
-,-,-,-,-,-,-,王大美,3189,女,-
美国加利福尼亚州洛杉矶,美国,1988-01-15,魔羯座,史奇雷克斯,-,英语;,Skrillex,3190,男,-
-,-,2009-01-01,-,-,0,-,KLUBBHOPPERS,3191,组合,0
-,美国,-,-,-,-,-,мавлан музыка,3192,男,-
-,日本,1968-11-30,射手座,-,-,-,松本梨香,3193,女,-
加拿大,韩国,2001-03-09,双鱼座,-,169cm,韩语,全昭弥 (JEON SOMI),3194,女,48kg
-,中国,1992-02-13,水瓶座,-,-,国语,旦增尼玛,3195,男,-
-,中国,-,-,-,-,-,巴音汗,3196,男,-
中国台湾台北市,中国台湾,1968-02-11,水瓶座,-,175cm,闽南语;国语,王识贤,3197,男,70kg
-,韩国,-,-,-,-,-,TOIL,3198,男,-
-,-,-,-,-,-,-,精彩杭瑞,3199,男,-
-,未知,-,-,-,-,-,玩偶姐姐,3200,女,-
重庆市,中国,2005-11-19,天蝎座,-,-,普通话,TF家族-朱志鑫,3201,男,-
-,中国,-,-,-,-,-,曼姝,3202,女,-
-,中国,-,-,-,-,-,苟一一,3203,女,-
-,未知,-,-,-,-,-,衫大哥,3204,男,-
湖北武汉,中国,-,处女座,-,-,国语;,莫艳琳,3205,女,-
-,英国,-,-,里克斯顿乐队,-,英语,Rixton,3206,乐队,-
-,丹麦,-,-,-,-,-,Axel Johansson,3207,女,-
美国,美国,-,-,乔治·温斯顿,-,纯音乐;,George Winston,3208,男,-
-,-,-,-,-,-,-,一生一世,3209,女,-
中国,中国,11-10,天蝎座,-,0,国语;,罗海英,3210,女,46kg
-,中国,-,-,-,-,-,邓见超,3211,男,-
-,中国,-,-,-,-,-,隔壁老攀,3212,男,-
加拿大哈利法克斯,加拿大,-,-,-,-,-,Famba,3213,男,-
弗罗伊达达,美国,1939-05-27,双子座,唐·威廉姆斯,0,-,Don Williams,3214,男,0
瑞典,瑞典,-,-,实心地基,-,英语;,Solid Base,3215,组合,-
-,-,-,-,-,-,-,冉冉,3216,男,-
-,-,-,-,-,-,-,睡前音乐盒,3217,男,-
-,美国,-,-,-,-,-,lil peep,3218,男,-
江苏宜兴,中国,1945-12-23,魔羯座,-,-,纯音乐;,闵惠芬,3219,女,-
中国吉林省通化市,中国,1982-01-12,魔羯座,-,174cm,国语;,大鹏,3220,男,-
-,-,-,-,-,-,-,AIRUI KE,3221,男,-
-,-,-,-,-,-,-,代总,3222,男,-
-,荷兰,-,-,-,-,-,Ahrix,3223,男,-
-,中国台湾,-,-,-,-,-,ai mini,3224,组合,-
重庆,中国,1982-10-07,天秤座,-,-,纯音乐;,李云迪,3225,男,-
-,中国香港,-,-,-,-,-,陈雅雯,3226,女,-
-,-,-,-,-,-,-,泽宥,3227,男,-
-,-,-,-,-,-,-,多谎话,3228,男,-
中国,中国,-,-,-,-,国语;,黄帅,3229,男,-
美国&nbsp;加利福尼亚州旧金山,韩国,1989.04.18,魔羯座,-,162cm,英语;韩语;,Jessica[韩],3230,女,43kg
-,-,-,-,-,-,-,彭小胖,3231,男,-
-,-,-,-,-,-,-,孙小雅,3232,女,-
-,中国,-,-,-,-,-,棉袄老爷,3233,男,-
中国河北省东光县,中国,1936,-,-,-,国语;,于淑珍,3234,女,-
加拿大不列颠哥伦比亚本那比,加拿大,1975-09-09,处女座,麦可·布雷,179cm,英语;,Michael Bublé,3235,男,-
中国,中国,-,狮子座,-,183cm,国语;,孙浩雨,3236,男,80kg
-,中国,-,-,-,-,国语;,鲁士郎,3237,男,-
河北省廊坊市,中国,1987-10-16,天秤座,-,-,国语;,赵丽颖,3238,女,42kg
湖北仙桃,中国,1969-12-16,射手座,-,-,-,雷军,3239,男,-
-,日本,-,-,-,-,-,She Her Her Hers (シー・ハー・ハー・ハーズ),3240,乐队,-
-,未知,-,-,-,-,-,歌者林念,3241,男,-
佛罗里达州塔彭斯普林斯,美国,1944-12-08,射手座,贝蒂·希金斯,-,英语;,Bertie Higgins,3242,男,-
辽宁省大连市,中国,1988-12-27,魔羯座,-,168cm,国语;,娄艺潇,3243,女,48kg
-,未知,-,-,-,-,-,妮美人,3244,女,-
英格兰沃尔森德,英国,1951-10-02,天秤座,斯汀,-,英语;,Sting,3245,男,-
-,中国,-,-,-,-,-,牛清清,3246,女,-
-,中国,-,-,-,-,-,是戏,3247,男,-
-,-,-,-,-,-,-,Greenjelin,3248,男,-
-,哈萨克斯坦,-,-,-,-,-,Shiza,3249,男,-
-,欧美,-,-,疯狂青蛙,0,英语;,Crazy Frog,3250,组合,0
泰国,泰国,1987-07-07,巨蟹座,-,-,泰语;,Lydia[泰],3251,女,-
-,-,-,-,-,-,-,Gin,3252,女,-
美国,美国,-,-,-,-,英语;,Disturbed,3253,组合,-
中国梁河县勐养镇帮盖村,中国,-,-,-,-,纯音乐;,哏德全,3254,男,-
中国香港,中国香港,1970-07-20,巨蟹座,-,162cm,粤语;,许秋怡,3255,女,43kg
中国吉林省榆树市,中国,1990-10-05,天秤座,-,168cm,国语;,曹雪,3256,女,46kg
中国香港,中国香港,1957-04-12,牡羊座,-,168cm,粤语;,伦永亮,3257,男,60kg
江西省赣州市龙南县里仁镇冯湾村老屋下,中国,1982-10-29,天蝎座,-,-,-,DJ阿奇,3258,男,-
青岛,中国,1990-06-27,巨蟹座,-,-,-,郑云龙,3259,男,-
英国,英国,1948-03-04,双鱼座,希金斯·史蒂文斯,-,英语;,Shakin' Stevens,3260,男,-
-,英国,-,-,-,-,-,PREP,3261,乐队,-
-,法国,-,-,-,-,-,Else,3262,组合,-
-,-,-,-,-,-,-,RAIZHELL,3263,男,-
-,中国,-,-,-,-,-,李耕耘,3264,男,-
-,-,-,-,-,-,-,park bird,3265,女,-
-,芬兰,-,-,-,-,国语,Elektronomia,3266,男,-
-,-,-,-,-,-,-,车载音乐,3267,男,-
-,德国,-,-,-,-,-,Zoë Wees,3268,女,-
-,中国,-,-,-,-,-,小葱老师,3269,女,-
-,-,-,-,-,-,-,DJ禾子,3270,女,-
-,-,-,-,-,-,-,浪子金,3271,男,-
台湾台北市,中国台湾,1950-01-24,水瓶座,-,0,国语;,翁倩玉,3272,女,0
贵州省铜仁市松桃苗族自治县,中国,1992-07-01,巨蟹座,-,183cm,国语;,王琪玮,3273,男,77kg
-,英国,-,-,刘易斯·卡帕尔迪,-,-,Lewis Capaldi,3274,男,-
-,-,-,-,-,-,-,罗严,3275,男,-
-,-,-,-,-,-,-,林很凡（林凡）,3276,男,-
云南昆明,中国,1988-08-25,处女座,-,-,国语;,赵泳鑫,3277,男,-
甘肃,中国,-,-,-,170cm,-,DJ7爷,3278,男,53kg
上海&nbsp;,未知,1988-10-10,天秤座,-,184cm,国语,郭一凡,3279,男,-
-,中国,-,-,-,-,-,吴猛,3280,男,-
-,瑞士,-,-,-,-,-,Kadebostany,3281,乐队,-
甘肃省兰州市红古区,中国,1985-03-03,双鱼座,-,177cm,国语;,黄轩,3282,男,60kg
-,中国,-,-,-,-,国语,吴官辉,3283,男,-
-,中国,1991-11-30,射手座,-,-,国语;,高姗,3284,女,-
韩国,澳大利亚,1988-10-17,天秤座,-,-,英语;,Dami Im,3285,女,-
-,-,-,-,-,-,-,筱柔儿,3286,女,-
-,-,-,-,-,-,-,曹万江,3287,男,-
-,中国,-,-,-,-,-,史建华,3288,男,-
-,日本,-,-,-,-,-,Project DMM,3289,组合,-
-,中国,-,-,-,-,-,叶圣涛,3290,男,-
美国佛罗里达州克利尔沃特,美国,1987-10-03,天秤座,卡奇利恩·巴塔利亚,-,英语;,Kaci Battaglia,3291,女,-
-,中国,-,-,-,-,-,老农,3292,男,-
-,韩国,-,-,-,-,-,BSS (SEVENTEEN),3293,组合,-
河南周口,中国-China,1998-05-14,金牛座,-,175cm,内地,陈丙,3294,男,-
中国台湾,中国,-,-,-,-,国语;,红孩儿,3295,组合,-
-,韩国,-,-,스테이씨,-,-,STAYC,3296,组合,-
-,-,-,-,-,-,-,Kute,3297,男,-
大阪府丰中市,日本,1974-09-16,处女座,-,-,日语;,神前暁,3298,男,-
-,中国,-,-,-,-,-,傲寒同学,3299,女,-
-,中国,-,-,-,-,-,管小天,3300,男,-
-,-,-,-,-,-,-,Soda,3301,组合,-
-,罗马尼亚,-,-,-,-,-,Angelika Vee,3302,女,-
-,美国,-,-,-,-,-,MitiS,3303,男,-
台湾嘉义,中国台湾,1964-10-04,天秤座,-,166cm,国语;,娃娃,3304,女,46kg
-,-,-,-,-,-,-,张春苗,3305,女,-
-,中国,-,-,-,-,-,DJ杨洋,3306,男,-
-,-,-,-,-,-,-,桃李芬芳,3307,女,-
-,中国,-,-,-,-,-,李瑨瑶,3308,女,-
中国香港,中国香港,1984-10-10,天秤座,-,165cm,国语;粤语;,郑融,3309,女,47kg
四川巴中,中国,2000-06-20,双子座,-,-,-,洛依er,3310,女,-
-,-,-,-,-,-,-,九漏鱼,3311,男,-
西安,中国,1980-07-19,巨蟹座,-,-,国语;,曹轩宾,3312,男,-
-,中国,-,-,-,-,国语,杨蒨雯,3313,女,-
-,中国,2008-10-26,天蝎座,-,-,国语;,至上励合,3314,组合,-
-,-,-,-,-,-,-,许呦,3315,女,-
-,中国,-,-,-,-,-,二晗,3316,女,-
-,中国澳门,-,-,-,-,-,曾咏欣,3317,女,-
-,美国,-,-,-,-,-,Bahari,3318,组合,-
台湾澎湖县马公市,中国台湾,1961-09-10,处女座,-,182cm,国语;,潘安邦,3319,男,-
-,中国,-,-,-,-,-,马丫,3320,女,-
-,-,-,-,-,-,-,凌境乐队,3321,男,-
-,-,-,-,-,-,-,Rama99,3322,男,-
香港,中国香港,2010-10-09,天平座,-,-,粤语;国语,徐金慧,3323,女,-
法国巴黎,法国,-,-,娅埃勒·纳伊姆,-,英语;法语;,Yael Naim,3324,女,-
台湾,中国台湾,-,-,-,-,国语;,黑Girl,3325,组合,-
-,中国,-,-,-,-,-,陈泽玲,3326,女,-
-,日本,1967-03-30,牡羊座,-,-,-,坂本冬美,3327,女,-
中国山东济南,中国,1987-01-19,魔羯座,-,167cm,国语;,丁丁,3328,女,44kg
-,-,-,-,-,-,-,Wwd_J,3329,女,-
-,保加利亚,-,-,-,-,-,Diana Boncheva,3330,女,-
中国上海,中国,1976-01-06,魔羯座,-,182cm,国语;,陆毅,3331,男,70kg
-,-,-,-,-,-,-,音尚公社,3332,男,-
韩国富川,韩国,1992-12-22,摩羯座,-,165cm,韩语,玟星,3333,女,45kg
-,中国,-,-,-,-,国语,贺顺才,3334,男,-
美国加利福尼亚州旧金山,美国,-,-,火车乐队,-,英语;,Train,3335,乐队,-
-,-,-,-,-,-,-,听风说,3336,男,-
-,-,-,-,-,-,英语;,One-T,3337,女,-
-,中国,-,-,-,-,-,方琦,3338,女,-
-,-,-,-,-,-,-,CR.7,3339,男,-
甘肃省兰州市,中国,1996-02-10,水瓶座,-,-,-,吴司令,3340,男,-
云南香格里拉,中国,-,天蝎座,-,175cm,国语;,巴桑拉姆,3341,女,66kg
-,中国,-,-,-,-,-,黄楚权,3342,男,-
-,中国,-,-,-,-,-,梁世聪,3343,男,-
中国香港,中国香港,1981-11-13,天蝎座,-,178cm,国语;粤语;,余文乐,3344,男,63kg
-,中国,-,-,-,-,-,Stake,3345,男,-
-,-,-,-,-,-,-,匠妹,3346,女,-
-,中国,-,-,-,-,-,安译腾,3347,男,-
-,美国,-,-,-,-,-,Izzamuzzic,3348,男,-
-,英国,-,-,-,-,-,Jax Jones,3349,男,-
-,中国,-,-,-,-,-,静哥,3350,男,-
-,-,-,-,-,-,-,Claire Rosinkranz,3351,女,-
-,-,-,-,-,-,-,猪奶慧,3352,女,-
日本福冈县,日本,1987-06-21,双子座,-,174cm,英语;日语;,手嶌葵,3353,女,-
-,美国,-,-,哈里·斯泰尔斯,-,-,Harry Styles,3354,男,-
-,-,-,-,-,-,-,画久,3355,女,-
-,-,-,-,-,-,-,마리오앤드,3356,组合,-
香川县,日本,1989-01-28,水瓶座,-,-,-,ヒグチアイ,3357,女,-
-,-,-,-,-,-,-,萌面侠,3358,女,-
-,中国,-,-,-,-,-,苏七岁,3359,男,-
-,中国,-,-,-,-,-,小爷,3360,男,-
西藏昌都,中国,1996-03-09,双鱼座,-,-,-,巴邓顿珠,3361,男,-
-,-,-,-,-,-,-,Krubb Wenkroist,3362,男,-
-,-,-,-,-,-,-,niclas666,3363,男,-
-,中国,-,-,-,-,-,于贞,3364,女,-
-,意大利,-,-,-,-,-,Danko,3365,男,-
-,-,-,-,-,-,-,Alison Krauss & Union Station,3366,乐队,-
-,-,-,-,-,-,-,金角大王,3367,女,-
日本横滨,日本,1958-06-03,双子座,-,-,纯音乐;,中村由利子,3368,女,-
-,-,-,-,-,-,-,不知名浪漫,3369,女,-
-,-,-,-,-,-,-,不眠之夜,3370,男,-
-,美国,-,-,-,-,-,Laura Brehm,3371,女,-
美国,美国,-,-,-,-,英语;,Boyce Avenue,3372,组合,-
-,中国,-,-,-,-,-,陈饼饼,3373,女,-
-,中国,-,-,-,-,-,苏小宝,3374,男,-
-,-,-,-,-,-,-,李雨真,3375,女,-
-,中国,-,-,-,-,-,Mc画师,3376,男,-
长春,中国,-,-,-,162cm,国语;,图桠格,3377,女,46kg
香港,中国香港,1964-03-31,牡羊座,-,175cm,粤语;,黄贯中,3378,男,62kg
美国夏威夷欧胡岛,美国,1975-05-18,金牛座,杰克·约翰森,-,英语;,Jack Johnson,3379,男,-
-,美国,-,-,-,-,-,AJR,3380,组合,-
-,-,-,-,-,-,-,红月,3381,男,-
中国浙江,中国香港,-,-,-,-,粤语;,蒋志光,3382,男,-
-,中国,-,-,-,-,-,周雨沐,3383,女,-
-,中国,-,-,-,-,-,宴宁,3384,女,-
辽宁省沈阳市,中国,1989-07-30,狮子座,-,163cm,国语;,萱萱,3385,女,50kg
-,-,-,-,-,-,-,MELISA,3386,女,-
-,-,-,-,-,-,-,tony INC,3387,男,-
江苏省大丰市,中国,1991-05-16,金牛座,-,187CM,国语,刘清沨,3388,男,65KG
-,-,-,-,-,-,-,樊昆娥,3389,女,-
首尔,韩国,1979-09-04,处女座,-,180cm,韩语;,MC梦,3390,男,71kg
-,-,-,-,-,-,-,苏伟杰,3391,男,-
辽宁绥中,未知,1992-09-03,处女座,-,-,-,孙海洋,3392,男,-
中国江西南昌,中国,1971-12-06,射手座,-,174cm,国语;,黄磊,3393,男,-
