chaoxiang,danjia,id,loucheng,mianji,score,shape,zhuangxiu
南,118130元/平米,10078,低层,97.35平米,6.6,2室2厅1卫,精装修
南,79853元/平米,10079,低层,162.8平米,6.0,3室2厅2卫,精装修
南,43982元/平米,10080,中层,93.22平米,6.0,2室2厅1卫,简装修
南北,48592元/平米,10081,底层,71平米,5.8,2室1厅1卫,豪华装修
南,81304元/平米,10082,中层,146.98平米,6.4,4室2厅3卫,豪华装修
南北,52327元/平米,10083,中层,38.03平米,6.5,1室1厅1卫,简装修
南北,101174元/平米,10084,高层,99.63平米,4.7,3室2厅2卫,豪华装修
南,63981元/平米,10085,底层,63.3平米,6.5,2室1厅1卫,精装修
南北,35714元/平米,10086,中层,98平米,5.9,2室2厅1卫,豪华装修
南北,47067元/平米,10087,低层,237.96平米,6.3,4室2厅3卫,精装修
南北,77394元/平米,10088,高层,135.67平米,6.2,3室2厅2卫,精装修
南北,45959元/平米,10089,中层,117.06平米,6.2,3室1厅1卫,精装修
南,135009元/平米,10090,底层,1074平米,6.5,6室4厅7卫,精装修
南北,35761元/平米,10091,高层,76.9平米,5.5,2室1厅1卫,简装修
南,74425元/平米,10093,底层,118.24平米,6.7,3室2厅2卫,简装修
南,56997元/平米,10094,低层,60.53平米,6.0,2室1厅1卫,精装修
南北,34634元/平米,10095,顶层,90.95平米,5.8,3室2厅2卫,精装修
东,52493元/平米,10096,底层,381平米,6.6,7室3厅6卫,精装修
北,42708元/平米,10097,底层,480平米,6.6,5室3厅6卫,中装修
南,111994元/平米,10098,低层,124.56平米,6.6,3室2厅2卫,精装修
南北,73811元/平米,10099,中层,94.43平米,6.6,2室2厅1卫,精装修
南,48739元/平米,10100,中层,40.83平米,6.5,1室1厅1卫,精装修
南,47180元/平米,10101,底层,81.39平米,6.1,2室1厅1卫,精装修
南,98148元/平米,10102,高层,54平米,6.0,2室1厅1卫,精装修
南北,46196元/平米,10103,低层,120.14平米,5.9,3室2厅1卫,精装修
南,37831元/平米,10104,低层,134.81平米,5.9,3室2厅1卫,精装修
南北,71722元/平米,10105,底层,209.14平米,5.8,4室2厅5卫,简装修
南,23692元/平米,10108,低层,75.13平米,5.8,2室2厅1卫,毛坯
南北,83037元/平米,10111,低层,134.88平米,6.0,3室2厅2卫,精装修
南,23977元/平米,10113,低层,58.39平米,5.8,1室1厅1卫,简装修
南,65532元/平米,10114,高层,109.87平米,6.0,2室1厅1卫,简装修
南,164364元/平米,10117,中层,224.38平米,6.2,4室3厅2卫,豪华装修
南,62876元/平米,10120,底层,299平米,6.0,6室3厅6卫,豪华装修
南北,77450元/平米,10121,高层,108.07平米,6.7,2室2厅2卫,精装修
南北,95896元/平米,10123,低层,130.35平米,6.1,3室2厅2卫,简装修
南,60527元/平米,10126,中层,99.13平米,5.9,2室2厅1卫,精装修
南北,78919元/平米,10127,低层,101.37平米,6.1,3室2厅1卫,简装修
南,122699元/平米,10128,低层,163平米,6.6,3室2厅2卫,精装修
南北,60714元/平米,10129,底层,70平米,6.3,3室1厅1卫,简装修
南,暂无价格,10130,中层,41.37平米, ,1室1厅1卫,简装修
南,62655元/平米,10131,高层,108.53平米,6.1,3室2厅2卫,精装修
西南,96334元/平米,10132,中层,97.37平米,5.9,2室2厅1卫,精装修
南北,暂无价格,10133,中层,70平米, ,2室2厅1卫,精装修
南,48616元/平米,10134,中层,74.05平米,6.0,2室1厅1卫,精装修
南北,50513元/平米,10135,中层,61.37平米,6.6,2室1厅1卫,精装修
北,77672元/平米,10136,中层,101.71平米,6.1,2室2厅2卫,精装修
南北,54487元/平米,10137,底层,78平米,6.5,2室2厅1卫,简装修
南,57413元/平米,10138,低层,50.86平米,5.8,1室1厅1卫,精装修
南,111972元/平米,10139,中层,174.15平米,6.3,4室2厅2卫,毛坯
南,27270元/平米,10140,高层,59.04平米,6.0,1室1厅1卫,简装修
南,83514元/平米,10141,高层,96.99平米,4.6,2室2厅1卫,精装修
南北,86957元/平米,10142,中层,143.75平米,6.2,3室2厅2卫,精装修
南,85454元/平米,10143,高层,105.32平米,6.5,2室2厅2卫,精装修
南,29907元/平米,10144,低层,149.8平米,6.3,4室2厅2卫,精装修
南北,135289元/平米,10145,高层,140.44平米,6.8,2室2厅2卫,豪华装修
南,9172元/平米,10146,底层,43.61平米,4.4,2室1厅1卫,简装修
东南北,40475元/平米,10147,高层,76.59平米,6.1,2室2厅1卫,简装修
南北,51724元/平米,10148,高层,58平米,6.3,1室2厅1卫,精装修
南,81000元/平米,10149,中层,76.42平米,6.9,2室0厅1卫,豪华装修
南北,51630元/平米,10150,中层,73.6平米,6.4,2室1厅1卫,精装修
南北,60345元/平米,10151,底层,58平米,6.0,2室1厅1卫,精装修
南,25907元/平米,10152,中层,86.85平米,5.6,2室1厅1卫,精装修
南北,50510元/平米,10153,底层,67.71平米,6.8,2室1厅1卫,精装修
南,暂无价格,10154,中层,97.32平米, ,2室2厅1卫,简装修
南,61241元/平米,10155,高层,145平米,6.1,4室2厅2卫,豪华装修
南北,49767元/平米,10156,中层,86平米,6.0,3室2厅1卫,简装修
南北,48770元/平米,10157,中层,72.38平米,6.3,2室2厅2卫,精装修
南北,30769元/平米,10158,中层,52平米,5.9,2室1厅1卫,精装修
南,38959元/平米,10159,中层,56.47平米,6.6,1室1厅1卫,简装修
南,36795元/平米,10160,低层,72.02平米,6.4,1室2厅1卫,精装修
南北,94968元/平米,10161,中层,90.03平米,6.0,3室2厅1卫,精装修
南,47212元/平米,10162,中层,39.82平米,6.5,1室1厅1卫,简装修
南,33940元/平米,10163,顶层,88.39平米,6.3,2室1厅1卫,简装修
南,16997元/平米,10164,底层,116.49平米,6.0,3室2厅2卫,精装修
南,58775元/平米,10165,中层,60.74平米,6.3,2室1厅1卫,精装修
南北,30323元/平米,10166,中层,74.2平米,6.0,2室2厅1卫,简装修
南,8255元/平米,10167,底层,43.61平米,4.4,2室1厅1卫,简装修
南北,23477元/平米,10170,中层,74.54平米,5.4,2室1厅1卫,精装修
南北,179802元/平米,10177,高层,400.44平米,6.6,4室3厅4卫,豪华装修
南,93998元/平米,10178,高层,143.62平米,6.4,3室2厅2卫,精装修
东南,75188元/平米,10180,中层,131.67平米,6.2,3室1厅1卫,精装修
南,149332元/平米,10181,高层,133.93平米,6.2,3室2厅2卫,精装修
南北,60141元/平米,10182,低层,71平米,6.4,3室1厅1卫,精装修
南,62485元/平米,10183,中层,42.89平米,6.2,1室1厅1卫,精装修
南北,78616元/平米,10185,底层,76.32平米,6.4,2室2厅1卫,精装修
东南,74027元/平米,10186,高层,55.25平米,6.7,1室1厅1卫,精装修
南,56572元/平米,10187,中层,47.55平米,5.8,1室1厅1卫,简装修
南,55704元/平米,10188,低层,161.39平米,6.0,4室2厅2卫,豪华装修
南,28252元/平米,10189,高层,74.33平米,4.3,2室1厅1卫,简装修
南,53515元/平米,10190,底层,91.19平米,6.6,2室2厅1卫,精装修
南,52846元/平米,10191,中层,66.23平米,6.6,2室1厅1卫,简装修
南,89577元/平米,10192,中层,141.22平米,6.2,4室2厅3卫,豪华装修
南,81036元/平米,10193,低层,107.36平米,6.2,3室2厅1卫,简装修
南北,64237元/平米,10194,低层,125.94平米,6.2,3室2厅2卫,简装修
南,41202元/平米,10195,高层,116.5平米,6.2,2室2厅1卫,简装修
南,39397元/平米,10196,高层,86.3平米,6.4,2室2厅1卫,简装修
东,77703元/平米,10197,底层,296平米,6.6,5室2厅4卫,豪华装修
南,61739元/平米,10198,低层,56.69平米,6.5,2室1厅1卫,简装修
南,52322元/平米,10199,高层,101.87平米,6.6,2室2厅1卫,精装修
南,68392元/平米,10200,高层,146.07平米,6.0,3室2厅2卫,精装修
南,205164元/平米,10201,高层,99.92平米,6.4,2室2厅2卫,精装修
南北,81579元/平米,10202,高层,57平米,6.4,2室2厅1卫,精装修
南北,56523元/平米,10203,中层,129.15平米,6.1,3室2厅2卫,简装修
南,74576元/平米,10204,顶层,241.23平米,6.0,4室3厅4卫,精装修
南北,40015元/平米,10205,低层,77.47平米,5.9,2室1厅1卫,毛坯
南,50832元/平米,10206,高层,109.38平米,6.4,3室2厅1卫,精装修
南北,59603元/平米,10207,中层,151平米,6.5,4室2厅2卫,精装修
南,47436元/平米,10208,低层,78平米,6.5,2室1厅1卫,精装修
南,81431元/平米,10209,低层,115.19平米,6.2,2室2厅1卫,精装修
南北,34918元/平米,10210,高层,113.41平米,5.7,3室2厅2卫,精装修
南北,47959元/平米,10211,中层,49平米,6.9,2室1厅1卫,精装修
南,53113元/平米,10212,中层,128.03平米,5.9,3室2厅2卫,精装修
南北,24838元/平米,10213,中层,86.56平米,6.2,2室2厅1卫,精装修
南,60362元/平米,10214,中层,99.4平米,6.5,2室2厅1卫,精装修
南,83762元/平米,10215,中层,110.79平米,6.2,4室2厅2卫,豪华装修
南北,115142元/平米,10216,中层,172.83平米,6.5,4室2厅2卫,精装修
南北,62571元/平米,10218,顶层,52.74平米,5.7,2室1厅1卫,精装修
南,19380元/平米,10219,高层,43.86平米,3.5,2室2厅1卫,精装修
南,42115元/平米,10220,高层,105.9平米,6.2,3室2厅1卫,精装修
南北,29740元/平米,10221,顶层,40.35平米,6.3,1室1厅1卫,精装修
南,59467元/平米,10222,低层,282.51平米,6.1,3室2厅3卫,精装修
南,88388元/平米,10223,中层,94.13平米,5.8,2室2厅1卫,豪华装修
南北,52562元/平米,10224,高层,52.89平米,6.5,2室1厅1卫,精装修
南,45632元/平米,10225,高层,87.22平米,6.3,2室1厅1卫,精装修
南,46043元/平米,10226,中层,90.35平米,6.0,3室2厅2卫,精装修
南,37778元/平米,10227,底层,720平米,6.2,7室3厅6卫,简装修
南北,54473元/平米,10228,中层,47.73平米,6.5,2室0厅1卫,精装修
南北,69191元/平米,10229,中层,128.34平米,6.7,3室2厅2卫,豪华装修
南,47600元/平米,10230,中层,50平米,6.2,2室1厅1卫,精装修
南北,26810元/平米,10236,低层,78.33平米,5.5,2室1厅1卫,简装修
南北,52963元/平米,10239,中层,81平米,6.3,3室2厅1卫,精装修
南,71225元/平米,10240,中层,77.22平米,6.2,2室2厅1卫,精装修
南,55556元/平米,10243,中层,90平米,4.3,3室2厅1卫,豪华装修
南北,46809元/平米,10244,高层,47平米,6.5,2室1厅1卫,精装修
南北,40222元/平米,10245,低层,90平米,6.1,3室2厅1卫,精装修
南北,59754元/平米,10246,中层,108.78平米,6.6,3室2厅2卫,精装修
南北,51765元/平米,10247,中层,68平米,6.6,2室2厅1卫,精装修
南,67772元/平米,10248,中层,41.02平米,6.6,1室1厅1卫,精装修
南北,32878元/平米,10249,中层,90.03平米,6.1,3室2厅1卫,精装修
南,33759元/平米,10251,低层,82.94平米,6.1,3室1厅1卫,精装修
南,51015元/平米,10252,中层,103.89平米,6.4,3室2厅1卫,精装修
南,55107元/平米,10253,高层,54.44平米,6.6,2室1厅1卫,精装修
南,61503元/平米,10254,中层,60.16平米,6.0,2室1厅1卫,精装修
南,83291元/平米,10255,底层,155.84平米,6.4,4室3厅4卫,豪华装修
南北,42068元/平米,10256,低层,56.1平米,5.9,1室1厅1卫,精装修
南,43766元/平米,10257,高层,89.11平米,6.1,2室2厅1卫,精装修
南,89089元/平米,10258,中层,110.9平米,6.3,2室2厅1卫,精装修
南,195613元/平米,10259,中层,240.27平米,6.4,4室2厅3卫,简装修
南北,60165元/平米,10261,高层,134.63平米,6.5,3室2厅2卫,豪华装修
南,84354元/平米,10262,底层,333平米,6.8,4室3厅7卫,豪华装修
南北,45473元/平米,10263,高层,101.16平米,5.9,2室2厅1卫,简装修
南北,62504元/平米,10264,低层,140.79平米,6.0,3室2厅1卫,精装修
南北,94045元/平米,10265,高层,89平米,6.4,2室2厅1卫,精装修
南,51202元/平米,10267,高层,109.37平米,6.4,3室2厅1卫,精装修
南北,26743元/平米,10268,底层,97.22平米,5.6,3室2厅1卫,精装修
南北,26426元/平米,10269,中层,76.44平米,5.7,2室1厅1卫,毛坯
南北,60563元/平米,10270,中层,71平米,6.3,3室2厅1卫,简装修
南,39467元/平米,10271,中层,101.35平米,6.0,3室2厅1卫,简装修
南,114742元/平米,10272,中层,108.94平米,6.2,2室2厅2卫,精装修
南,43864元/平米,10273,底层,91.19平米,6.6,2室2厅1卫,精装修
南,77217元/平米,10274,低层,128.21平米,6.5,3室2厅2卫,简装修
南,暂无价格,10275,中层,141.1平米, ,3室2厅1卫,豪华装修
南,61600元/平米,10276,中层,40.26平米,6.5,1室1厅1卫,精装修
南,38319元/平米,10277,中层,75.68平米,6.7,3室1厅1卫,简装修
南北,78820元/平米,10278,高层,187.77平米,6.4,4室2厅3卫,简装修
南北,28249元/平米,10279,高层,86.73平米,6.0,2室2厅1卫,精装修
南北,61095元/平米,10280,底层,97.88平米,6.0,2室2厅1卫,精装修
南北,142580元/平米,10281,中层,371.72平米,6.0,4室2厅4卫,豪华装修
南,109038元/平米,10282,低层,88.96平米,6.0,2室2厅1卫,精装修
南北,30508元/平米,10283,高层,73.75平米,6.0,2室2厅1卫,精装修
南,137610元/平米,10284,高层,178.04平米,6.5,4室2厅3卫,精装修
南,49869元/平米,10285,中层,42.11平米,6.1,1室1厅1卫,精装修
南,84274元/平米,10286,高层,129.34平米,6.5,2室2厅2卫,精装修
南,31903元/平米,10287,中层,111.59平米,6.2,3室2厅2卫,精装修
南,61200元/平米,10290,底层,250平米,6.2,4室2厅3卫,精装修
南,51852元/平米,10291,高层,135平米,6.4,3室2厅1卫,精装修
南北,45292元/平米,10292,低层,94.94平米,6.4,3室2厅1卫,精装修
南,46533元/平米,10293,高层,85.96平米,6.5,3室1厅1卫,精装修
南,60000元/平米,10296,中层,50平米,6.1,1室1厅1卫,精装修
南,81469元/平米,10297,高层,77.33平米,6.4,2室1厅1卫,简装修
南,59394元/平米,10298,中层,99平米,6.1,2室2厅1卫,豪华装修
南,61503元/平米,10299,中层,60.16平米,6.0,2室1厅1卫,精装修
南北,14425元/平米,10300,低层,63.78平米,6.1,2室1厅1卫,精装修
南,75663元/平米,10301,顶层,185.03平米,6.1,4室3厅3卫,精装修
南,40000元/平米,10302,高层,55平米,5.8,1室1厅1卫,毛坯
南,103211元/平米,10303,底层,159.77平米,6.7,4室2厅2卫,精装修
南,36530元/平米,10304,中层,120.45平米,6.2,3室2厅2卫,精装修
南,40483元/平米,10306,中层,65.46平米,6.2,2室1厅1卫,精装修
南北,49701元/平米,10307,底层,118.71平米,5.9,4室2厅2卫,精装修
南北,55319元/平米,10308,高层,47平米,6.5,2室1厅1卫,精装修
南,47302元/平米,10309,低层,105.28平米,6.4,3室2厅1卫,中装修
南北,7263元/平米,10310,底层,57.83平米,4.5,2室1厅1卫,简装修
南北,36969元/平米,10311,低层,43.82平米,5.7,1室1厅1卫,精装修
南,24551元/平米,10312,高层,75.76平米,5.5,2室1厅1卫,简装修
南,57582元/平米,10313,高层,62.52平米,6.5,2室1厅1卫,精装修
南北,52286元/平米,10314,中层,70平米,6.6,2室2厅1卫,精装修
东南,55457元/平米,10316,低层,164.09平米,6.2,4室2厅2卫,精装修
南,暂无价格,10317,高层,52.41平米, ,2室1厅1卫,精装修
南北,52571元/平米,10318,高层,130.87平米,6.6,3室2厅2卫,简装修
南,30382元/平米,10319,高层,57.6平米,6.5,2室1厅1卫,精装修
南北,59821元/平米,10320,底层,56平米,6.3,2室1厅1卫,精装修
南,49680元/平米,10321,顶层,271.74平米,6.7,6室2厅3卫,毛坯
南北,57534元/平米,10322,低层,73平米,6.4,2室1厅1卫,精装修
南,27619元/平米,10323,底层,52.5平米,6.3,1室1厅1卫,精装修
南,57635元/平米,10324,中层,99.94平米,6.0,2室2厅1卫,精装修
南北,73654元/平米,10325,中层,135.77平米,6.4,3室2厅2卫,简装修
南,76398元/平米,10326,高层,73.3平米,6.5,2室2厅1卫,精装修
南北,83493元/平米,10327,高层,172.47平米,6.2,4室2厅2卫,简装修
南北,46159元/平米,10328,中层,92.29平米,6.0,2室2厅1卫,简装修
南北,178947元/平米,10329,中层,380平米,4.8,5室3厅5卫,毛坯
南,79246元/平米,10330,高层,187.39平米,6.1,3室2厅2卫,精装修
南北,116140元/平米,10332,高层,133.89平米,6.2,3室2厅2卫,豪华装修
南,84331元/平米,10333,中层,353.37平米,6.6,4室2厅3卫,精装修
南,36928元/平米,10334,中层,112.38平米,4.3,3室2厅1卫,毛坯
南,35812元/平米,10335,低层,91.59平米,6.1,2室2厅1卫,精装修
南,33879元/平米,10336,中层,123.97平米,6.4,3室2厅2卫,精装修
南,41760元/平米,10337,中层,48.85平米,6.3,1室1厅1卫,精装修
南,36632元/平米,10338,高层,99.64平米,6.5,2室2厅1卫,精装修
南,76071元/平米,10339,中层,89.39平米,6.5,暂无,精装修
南,231452元/平米,10340,中层,259.19平米,6.6,3室2厅2卫,精装修
南北,82261元/平米,10341,中层,133.72平米,6.1,3室2厅2卫,豪华装修
南,119793元/平米,10342,中层,129.39平米,6.2,3室2厅2卫,精装修
南北,20964元/平米,10343,高层,133.56平米,5.6,4室2厅2卫,精装修
南北,60894元/平米,10344,高层,96.89平米,6.1,2室2厅1卫,精装修
南北,暂无价格,10345,底层,84.32平米, ,2室2厅1卫,简装修
南,93551元/平米,10346,低层,190.27平米,6.4,4室2厅2卫,精装修
南北,38583元/平米,10348,中层,110.93平米,6.0,3室2厅2卫,精装修
南北,56164元/平米,10349,低层,35.61平米,6.5,1室1厅1卫,精装修
南北,46643元/平米,10350,低层,120.06平米,6.4,3室2厅1卫,精装修
南北,8641元/平米,10351,底层,67.12平米,5.5,2室1厅1卫,简装修
南北,28383元/平米,10352,低层,77.51平米,5.7,2室1厅1卫,简装修
南,105949元/平米,10354,中层,102.88平米,5.9,2室2厅1卫,精装修
南,92975元/平米,10355,中层,121平米,6.4,3室2厅2卫,精装修
南,116434元/平米,10357,中层,150.3平米,6.3,3室2厅2卫,精装修
南北,92895元/平米,10358,中层,134.56平米,6.3,2室2厅2卫,精装修
南北,29220元/平米,10359,中层,88.98平米,6.0,3室2厅1卫,简装修
南北,80737元/平米,10360,低层,148.63平米,6.5,4室2厅2卫,精装修
南北,69837元/平米,10361,低层,100.09平米,6.2,3室2厅1卫,精装修
南北,107961元/平米,10362,高层,102.63平米,6.8,2室1厅1卫,精装修
南北,55826元/平米,10363,中层,131.66平米,6.1,3室2厅2卫,精装修
南北,43339元/平米,10364,底层,109.6平米,6.1,3室3厅3卫,精装修
南,48788元/平米,10366,底层,63.13平米,6.3,2室1厅1卫,豪华装修
南,暂无价格,10367,中层,88平米, ,2室2厅1卫,精装修
南,50499元/平米,10368,顶层,90.1平米,5.8,2室2厅1卫,精装修
南北,108438元/平米,10370,中层,198.27平米,6.2,3室2厅3卫,精装修
南北,57195元/平米,10371,高层,82平米,6.5,3室1厅1卫,简装修
南,41912元/平米,10372,中层,68平米,6.2,1室1厅1卫,精装修
南北,96777元/平米,10373,高层,134.33平米,6.1,3室2厅2卫,豪华装修
南,84919元/平米,10374,低层,48.87平米,6.2,1室1厅1卫,简装修
南北,64750元/平米,10376,中层,75.49平米,6.3,2室2厅1卫,豪华装修
南北,84977元/平米,10377,中层,135.33平米,5.8,3室2厅2卫,精装修
南,108315元/平米,10378,低层,112.45平米,6.2,2室2厅2卫,精装修
南北,54127元/平米,10380,中层,66.51平米,6.0,2室1厅1卫,精装修
南,92929元/平米,10381,中层,99平米,6.2,2室2厅2卫,精装修
南北,65763元/平米,10383,顶层,60.52平米,6.2,1室1厅1卫,精装修
